--------- beginning of /dev/log/system
01-14 18:40:13.280 I/ActivityManager(  169): Start proc com.android.vending for broadcast com.android.vending/com.google.android.finsky.receivers.UpdateCheckReceiver: pid=621 uid=10029 gids={3003, 1015}
--------- beginning of /dev/log/main
01-14 18:40:13.330 D/dalvikvm(  621): Debugger has detached; object registry had 1 entries
01-14 18:40:13.440 D/dalvikvm(  621): GC_CONCURRENT freed 409K, 54% free 2595K/5639K, external 0K/0K, paused 4ms+2ms
01-14 18:40:13.481 I/ActivityThread(  621): Pub com.google.android.finsky.RecentSuggestionsProvider: com.google.android.finsky.providers.RecentSuggestionsProvider
01-14 18:40:13.631 D/dalvikvm(  621): GC_CONCURRENT freed 294K, 52% free 2783K/5767K, external 0K/0K, paused 2ms+4ms
01-14 18:40:13.681 D/Finsky  (  621): [1] SanityChecker.run: # LocalAssets corrected : 0
01-14 18:40:13.681 D/Finsky  (  621): Sanity check took : 5 ms
01-14 18:40:13.691 I/ActivityManager(  169): No longer want com.android.deskclock (pid 447): hidden #16
01-14 18:40:13.741 D/Finsky  (  621): [23] DownloadRecords.initializeAndPrune: Pruned 0 old downloads from the cursor.
01-14 18:40:18.766 D/dalvikvm(  400): GC_EXPLICIT freed 337K, 54% free 2647K/5639K, external 0K/0K, paused 73ms
01-14 18:40:42.759 D/AndroidRuntime(  647): 
01-14 18:40:42.759 D/AndroidRuntime(  647): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<
01-14 18:40:42.759 I/AndroidRuntime(  647): Heap size: -Xmx32m
01-14 18:40:42.759 D/AndroidRuntime(  647): CheckJNI is OFF
01-14 18:40:42.759 D/dalvikvm(  647): creating instr width table
01-14 18:40:42.979 D/AndroidRuntime(  647): Calling main entry com.android.commands.pm.Pm
01-14 18:40:42.999 I/ActivityManager(  169): Start proc com.android.defcontainer for service com.android.defcontainer/.DefaultContainerService: pid=655 uid=10030 gids={1015, 2001}
01-14 18:40:43.039 D/dalvikvm(  655): Debugger has detached; object registry had 1 entries
01-14 18:40:43.139 D/dalvikvm(  655): GC_EXPLICIT freed 324K, 55% free 2508K/5511K, external 0K/0K, paused 39ms
01-14 18:40:43.860 W/ActivityManager(  169): No content provider found for: 
01-14 18:40:44.010 W/ActivityManager(  169): No content provider found for: 
01-14 18:40:44.020 I/ActivityManager(  169): No longer want com.android.email (pid 457): hidden #16
01-14 18:40:44.030 D/PackageParser(  169): Scanning package: /data/app/vmdl1613030461.tmp
01-14 18:40:44.090 I/dalvikvm(  169): Jit: resizing JitTable from 4096 to 8192
01-14 18:40:44.210 I/PackageManager(  169): Removing non-system package:uk.ac.st_andrews.cs.host.mk74.energymeasurement.light
01-14 18:40:44.210 I/ActivityManager(  169): Force stopping package uk.ac.st_andrews.cs.host.mk74.energymeasurement.light uid=10064
01-14 18:40:44.311 D/PackageManager(  169): Scanning package uk.ac.st_andrews.cs.host.mk74.energymeasurement.light
01-14 18:40:44.311 I/PackageManager(  169): Package uk.ac.st_andrews.cs.host.mk74.energymeasurement.light codePath changed from /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-1.apk to /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-2.apk; Retaining data and using new
01-14 18:40:44.311 I/PackageManager(  169): Unpacking native libraries for /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-2.apk
01-14 18:40:44.331 D/installd(  118): DexInv: --- BEGIN '/data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-2.apk' ---
01-14 18:40:44.611 D/dalvikvm(  664): creating instr width table
01-14 18:40:45.021 D/dalvikvm(  664): DexOpt: load 49ms, verify+opt 267ms
01-14 18:40:45.131 D/installd(  118): DexInv: --- END '/data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-2.apk' (success) ---
01-14 18:40:45.131 I/ActivityManager(  169): Force stopping package uk.ac.st_andrews.cs.host.mk74.energymeasurement.light uid=10064
01-14 18:40:45.131 W/PackageManager(  169): Code path for pkg : uk.ac.st_andrews.cs.host.mk74.energymeasurement.light changing from /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-1.apk to /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-2.apk
01-14 18:40:45.141 W/PackageManager(  169): Resource path for pkg : uk.ac.st_andrews.cs.host.mk74.energymeasurement.light changing from /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-1.apk to /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-2.apk
01-14 18:40:45.151 D/PackageManager(  169):   Activities: uk.ac.st_andrews.cs.host.mk74.energymeasurement.light.MainActivity
01-14 18:40:45.292 I/installd(  118): move /data/dalvik-cache/data@app@uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-2.apk@classes.dex -> /data/dalvik-cache/data@app@uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-2.apk@classes.dex
01-14 18:40:45.292 D/PackageManager(  169): New package installed in /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-2.apk
01-14 18:40:45.392 I/ActivityManager(  169): Force stopping package uk.ac.st_andrews.cs.host.mk74.energymeasurement.light uid=10064
01-14 18:40:45.462 D/dalvikvm(  285): GC_EXPLICIT freed 136K, 54% free 3035K/6535K, external 3447K/4213K, paused 54ms
01-14 18:40:45.502 D/HomeLoaders(  285): application intent received: android.intent.action.PACKAGE_REMOVED, replacing=true
01-14 18:40:45.502 D/HomeLoaders(  285):   --> package:uk.ac.st_andrews.cs.host.mk74.energymeasurement.light
01-14 18:40:45.502 D/szipinf (  169): Initializing inflate state
01-14 18:40:45.542 D/szipinf (  169): Initializing inflate state
01-14 18:40:45.562 I/ActivityManager(  169): Start proc com.noshufou.android.su for broadcast com.noshufou.android.su/.UninstallReceiver: pid=665 uid=10052 gids={1015, 3003}
01-14 18:40:45.632 D/dalvikvm(  115): GC_EXPLICIT freed 11K, 54% free 2499K/5379K, external 0K/0K, paused 68ms
01-14 18:40:45.702 D/dalvikvm(  115): GC_EXPLICIT freed <1K, 54% free 2499K/5379K, external 0K/0K, paused 64ms
01-14 18:40:45.712 D/szipinf (  665): Initializing inflate state
01-14 18:40:45.762 D/dalvikvm(  115): GC_EXPLICIT freed <1K, 54% free 2499K/5379K, external 0K/0K, paused 53ms
01-14 18:40:45.772 I/ActivityManager(  169): Start proc com.tmobile.thememanager for broadcast com.tmobile.thememanager/.receiver.ThemePackageReceiver: pid=673 uid=1300 gids={-1}
01-14 18:40:45.782 I/ActivityManager(  169): No longer want com.android.mms (pid 471): hidden #16
01-14 18:40:45.852 I/ActivityThread(  673): Pub com.tmobile.thememanager.themes: com.tmobile.thememanager.provider.ThemesProvider
01-14 18:40:45.872 I/ActivityThread(  673): Pub com.tmobile.thememanager.packageresources: com.tmobile.thememanager.provider.PackageResourcesProvider
01-14 18:40:45.882 D/VoiceDialerReceiver(  501): onReceive Intent { act=android.intent.action.PACKAGE_REMOVED dat=package:uk.ac.st_andrews.cs.host.mk74.energymeasurement.light flg=0x10000000 cmp=com.android.voicedialer/.VoiceDialerReceiver (has extras) }
01-14 18:40:45.882 V/RecognizerEngine(  501): deleteCachedGrammarFiles /data/data/com.android.voicedialer/files/openentries.txt
01-14 18:40:45.882 I/ActivityManager(  169): No longer want com.koushikdutta.rommanager (pid 491): hidden #16
01-14 18:40:45.932 D/HomeLoaders(  285): application intent received: android.intent.action.PACKAGE_ADDED, replacing=true
01-14 18:40:45.932 D/HomeLoaders(  285):   --> package:uk.ac.st_andrews.cs.host.mk74.energymeasurement.light
01-14 18:40:45.932 D/HomeLoaders(  285):   --> update package uk.ac.st_andrews.cs.host.mk74.energymeasurement.light
01-14 18:40:45.942 D/szipinf (  169): Initializing inflate state
01-14 18:40:45.972 W/RecognitionManagerService(  169): no available voice recognition services found
01-14 18:40:46.012 D/szipinf (  169): Initializing inflate state
01-14 18:40:46.042 D/szipinf (  169): Initializing inflate state
01-14 18:40:46.122 D/szipinf (  169): Initializing inflate state
01-14 18:40:46.152 D/szipinf (  169): Initializing inflate state
01-14 18:40:46.172 I/ThemeManager(  673): Handling replaced theme package: uk.ac.st_andrews.cs.host.mk74.energymeasurement.light
01-14 18:40:46.232 D/dalvikvm(  169): GC_CONCURRENT freed 1230K, 46% free 4935K/9095K, external 3026K/3689K, paused 4ms+5ms
01-14 18:40:46.323 I/ActivityManager(  169): Start proc com.svox.pico for broadcast com.svox.pico/.VoiceDataInstallerReceiver: pid=685 uid=10047 gids={}
01-14 18:40:46.463 D/dalvikvm(  169): GC_EXPLICIT freed 155K, 47% free 4827K/9095K, external 35K/547K, paused 80ms
01-14 18:40:46.533 I/ActivityThread(  685): Pub com.svox.pico.providers.SettingsProvider: com.svox.pico.providers.SettingsProvider
01-14 18:40:46.553 D/InstallReceiver(  665): uk.ac.st_andrews.cs.host.mk74.energymeasurement.light
01-14 18:40:46.563 D/VoiceDialerReceiver(  501): onReceive Intent { act=android.intent.action.PACKAGE_ADDED dat=package:uk.ac.st_andrews.cs.host.mk74.energymeasurement.light flg=0x10000000 cmp=com.android.voicedialer/.VoiceDialerReceiver (has extras) }
01-14 18:40:46.563 V/RecognizerEngine(  501): deleteCachedGrammarFiles /data/data/com.android.voicedialer/files/openentries.txt
01-14 18:40:46.563 I/installd(  118): unlink /data/dalvik-cache/data@app@uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-1.apk@classes.dex
01-14 18:40:46.573 D/GTalkService(  326): [RawStanzaProvidersMgr] ##### searchProvidersFromIntent
01-14 18:40:46.573 D/GTalkService(  326): [RawStanzaProvidersMgr] no intent receivers found
01-14 18:40:46.643 D/dalvikvm(  326): GC_CONCURRENT freed 563K, 53% free 2879K/6087K, external 0K/512K, paused 2ms+5ms
01-14 18:40:46.653 D/AndroidRuntime(  647): Shutting down VM
01-14 18:40:46.663 D/dalvikvm(  647): GC_CONCURRENT freed 102K, 71% free 299K/1024K, external 0K/0K, paused 0ms+1ms
01-14 18:40:46.663 I/AndroidRuntime(  647): NOTE: attach of thread 'Binder Thread #3' failed
