--------- beginning of /dev/log/main
01-14 15:02:25.754 I/power   (  171): *** set_screen_state 0
01-14 15:02:25.984 D/SurfaceFlinger(  171): About to give-up screen, flinger = 0x94808
01-14 15:02:26.154 D/AK8973  (  121): Compass CLOSE 
01-14 15:02:30.899 D/dalvikvm(  171): GC_EXTERNAL_ALLOC freed 394K, 49% free 4808K/9351K, external 3174K/3351K, paused 53ms
01-14 15:02:30.979 D/dalvikvm(  171): GC_EXTERNAL_ALLOC freed 22K, 49% free 4790K/9351K, external 1766K/1772K, paused 49ms
01-14 15:02:31.039 D/dalvikvm(  171): GC_EXTERNAL_ALLOC freed 5K, 49% free 4794K/9351K, external 1888K/2288K, paused 48ms
01-14 15:02:31.119 D/dalvikvm(  171): GC_EXTERNAL_ALLOC freed 1K, 49% free 4795K/9351K, external 2819K/2864K, paused 51ms
01-14 15:02:31.199 D/dalvikvm(  171): GC_EXTERNAL_ALLOC freed 5K, 49% free 4797K/9351K, external 2363K/2495K, paused 47ms
01-14 15:02:31.289 D/dalvikvm(  171): GC_EXTERNAL_ALLOC freed 17K, 49% free 4820K/9351K, external 3161K/3440K, paused 49ms
01-14 15:02:40.078 D/KeyguardViewMediator(  171): wakeWhenReadyLocked(26)
01-14 15:02:40.078 I/power   (  171): *** set_screen_state 1
01-14 15:02:40.078 D/SurfaceFlinger(  171): Screen about to return, flinger = 0x94808
01-14 15:02:40.098 D/AK8973  (  121): Compass Start
01-14 15:02:41.369 D/SettingsAppWidgetProvider(  617): Widget is from a previous version... Let's update
01-14 15:02:41.369 D/SettingsAppWidgetProvider(  617): No instances yet... Wait for at least one instance to exist before adding global settings
--------- beginning of /dev/log/system
01-14 15:02:41.389 W/InputManagerService(  171): Window already focused, ignoring focus gain of: com.android.internal.view.IInputMethodClient$Stub$Proxy@406e1da8
01-14 15:02:46.574 D/dalvikvm(  617): GC_EXPLICIT freed 105K, 54% free 2636K/5639K, external 0K/0K, paused 85ms
01-14 15:02:59.096 D/AndroidRuntime(  635): 
01-14 15:02:59.096 D/AndroidRuntime(  635): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<
01-14 15:02:59.096 I/AndroidRuntime(  635): Heap size: -Xmx32m
01-14 15:02:59.096 D/AndroidRuntime(  635): CheckJNI is OFF
01-14 15:02:59.096 D/dalvikvm(  635): creating instr width table
01-14 15:02:59.307 D/AndroidRuntime(  635): Calling main entry com.android.commands.pm.Pm
01-14 15:02:59.327 I/ActivityManager(  171): Start proc com.android.defcontainer for service com.android.defcontainer/.DefaultContainerService: pid=643 uid=10030 gids={1015, 2001}
01-14 15:02:59.467 D/dalvikvm(  643): GC_EXPLICIT freed 326K, 55% free 2509K/5511K, external 0K/0K, paused 35ms
01-14 15:03:00.218 W/ActivityManager(  171): No content provider found for: 
01-14 15:03:00.358 W/ActivityManager(  171): No content provider found for: 
01-14 15:03:00.368 I/ActivityManager(  171): No longer want com.android.mms (pid 471): hidden #16
01-14 15:03:00.388 D/PackageParser(  171): Scanning package: /data/app/vmdl-227911030.tmp
01-14 15:03:00.518 I/PackageManager(  171): Removing non-system package:uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity
01-14 15:03:00.518 I/ActivityManager(  171): Force stopping package uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity uid=10063
01-14 15:03:00.628 D/PackageManager(  171): Scanning package uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity
01-14 15:03:00.628 I/PackageManager(  171): Package uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity codePath changed from /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-1.apk to /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-2.apk; Retaining data and using new
01-14 15:03:00.628 I/PackageManager(  171): Unpacking native libraries for /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-2.apk
01-14 15:03:00.648 D/installd(  119): DexInv: --- BEGIN '/data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-2.apk' ---
01-14 15:03:00.908 D/dalvikvm(  652): creating instr width table
01-14 15:03:01.309 D/dalvikvm(  652): DexOpt: load 51ms, verify+opt 259ms
01-14 15:03:01.419 D/installd(  119): DexInv: --- END '/data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-2.apk' (success) ---
01-14 15:03:01.419 I/ActivityManager(  171): Force stopping package uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity uid=10063
01-14 15:03:01.439 W/PackageManager(  171): Code path for pkg : uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity changing from /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-1.apk to /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-2.apk
01-14 15:03:01.449 D/PackageManager(  171):   Activities: uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity.MainActivity
01-14 15:03:01.449 W/PackageManager(  171): Resource path for pkg : uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity changing from /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-1.apk to /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-2.apk
01-14 15:03:01.629 I/installd(  119): move /data/dalvik-cache/data@app@uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-2.apk@classes.dex -> /data/dalvik-cache/data@app@uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-2.apk@classes.dex
01-14 15:03:01.629 D/PackageManager(  171): New package installed in /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-2.apk
01-14 15:03:01.719 I/ActivityManager(  171): Force stopping package uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity uid=10063
01-14 15:03:01.789 D/dalvikvm(  277): GC_EXPLICIT freed 156K, 55% free 3000K/6599K, external 3447K/4213K, paused 52ms
01-14 15:03:01.829 D/HomeLoaders(  277): application intent received: android.intent.action.PACKAGE_REMOVED, replacing=true
01-14 15:03:01.829 D/HomeLoaders(  277):   --> package:uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity
01-14 15:03:01.829 D/szipinf (  171): Initializing inflate state
01-14 15:03:01.869 D/szipinf (  171): Initializing inflate state
01-14 15:03:01.899 I/ActivityManager(  171): Start proc com.noshufou.android.su for broadcast com.noshufou.android.su/.UninstallReceiver: pid=653 uid=10052 gids={1015, 3003}
01-14 15:03:01.969 D/dalvikvm(  116): GC_EXPLICIT freed 11K, 54% free 2499K/5379K, external 0K/0K, paused 81ms
01-14 15:03:02.019 D/dalvikvm(  116): GC_EXPLICIT freed <1K, 54% free 2499K/5379K, external 0K/0K, paused 50ms
01-14 15:03:02.039 D/szipinf (  653): Initializing inflate state
01-14 15:03:02.069 D/dalvikvm(  116): GC_EXPLICIT freed <1K, 54% free 2499K/5379K, external 0K/0K, paused 45ms
01-14 15:03:02.109 D/dalvikvm(  493): GC_EXPLICIT freed 162K, 59% free 2945K/7047K, external 0K/0K, paused 306ms
01-14 15:03:02.109 D/HomeLoaders(  277): application intent received: android.intent.action.PACKAGE_ADDED, replacing=true
01-14 15:03:02.109 D/HomeLoaders(  277):   --> package:uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity
01-14 15:03:02.109 D/HomeLoaders(  277):   --> update package uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity
01-14 15:03:02.129 D/szipinf (  171): Initializing inflate state
01-14 15:03:02.129 I/ActivityManager(  171): Start proc com.tmobile.thememanager for broadcast com.tmobile.thememanager/.receiver.ThemePackageReceiver: pid=661 uid=1300 gids={-1}
01-14 15:03:02.129 I/ActivityManager(  171): No longer want com.koushikdutta.rommanager (pid 493): hidden #16
01-14 15:03:02.179 W/RecognitionManagerService(  171): no available voice recognition services found
01-14 15:03:02.250 D/szipinf (  171): Initializing inflate state
01-14 15:03:02.290 D/szipinf (  171): Initializing inflate state
01-14 15:03:02.330 I/ActivityThread(  661): Pub com.tmobile.thememanager.themes: com.tmobile.thememanager.provider.ThemesProvider
01-14 15:03:02.350 I/ActivityThread(  661): Pub com.tmobile.thememanager.packageresources: com.tmobile.thememanager.provider.PackageResourcesProvider
01-14 15:03:02.370 D/VoiceDialerReceiver(  505): onReceive Intent { act=android.intent.action.PACKAGE_REMOVED dat=package:uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity flg=0x10000000 cmp=com.android.voicedialer/.VoiceDialerReceiver (has extras) }
01-14 15:03:02.370 D/szipinf (  171): Initializing inflate state
01-14 15:03:02.390 D/szipinf (  171): Initializing inflate state
01-14 15:03:02.430 V/RecognizerEngine(  505): deleteCachedGrammarFiles /data/data/com.android.voicedialer/files/openentries.txt
01-14 15:03:02.450 I/ActivityManager(  171): No longer want com.android.email (pid 460): hidden #16
01-14 15:03:02.580 D/dalvikvm(  171): GC_EXPLICIT freed 940K, 48% free 4901K/9351K, external 3638K/3857K, paused 84ms
01-14 15:03:02.580 I/ActivityManager(  171): Start proc com.svox.pico for broadcast com.svox.pico/.VoiceDataInstallerReceiver: pid=671 uid=10047 gids={}
01-14 15:03:02.600 I/installd(  119): unlink /data/dalvik-cache/data@app@uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-1.apk@classes.dex
01-14 15:03:02.650 D/AndroidRuntime(  635): Shutting down VM
01-14 15:03:02.670 D/dalvikvm(  635): GC_CONCURRENT freed 102K, 71% free 299K/1024K, external 0K/0K, paused 1ms+1ms
01-14 15:03:02.670 I/AndroidRuntime(  635): NOTE: attach of thread 'Binder Thread #3' failed
01-14 15:03:02.670 D/jdwp    (  635): Got wake-up signal, bailing out of select
01-14 15:03:02.670 D/dalvikvm(  635): Debugger has detached; object registry had 1 entries
01-14 15:03:02.730 I/ActivityThread(  671): Pub com.svox.pico.providers.SettingsProvider: com.svox.pico.providers.SettingsProvider
01-14 15:03:02.800 D/InstallReceiver(  653): uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity
01-14 15:03:02.820 D/dalvikvm(  316): GC_CONCURRENT freed 500K, 53% free 2811K/5959K, external 82K/512K, paused 3ms+6ms
01-14 15:03:02.870 D/VoiceDialerReceiver(  505): onReceive Intent { act=android.intent.action.PACKAGE_ADDED dat=package:uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity flg=0x10000000 cmp=com.android.voicedialer/.VoiceDialerReceiver (has extras) }
01-14 15:03:02.870 V/RecognizerEngine(  505): deleteCachedGrammarFiles /data/data/com.android.voicedialer/files/openentries.txt
01-14 15:03:02.990 D/GTalkService(  316): [RawStanzaProvidersMgr] ##### searchProvidersFromIntent
01-14 15:03:02.990 D/GTalkService(  316): [RawStanzaProvidersMgr] no intent receivers found
01-14 15:03:03.070 D/GTalkService(  316): handlePackageInstalled: re-initialize providers
01-14 15:03:03.070 D/GTalkService(  316): [RawStanzaProvidersMgr] ##### searchProvidersFromIntent
01-14 15:03:03.070 D/GTalkService(  316): [RawStanzaProvidersMgr] no intent receivers found
01-14 15:03:03.100 D/dalvikvm(  514): GC_CONCURRENT freed 495K, 55% free 2626K/5767K, external 0K/0K, paused 7ms+27ms
01-14 15:03:03.150 D/AndroidRuntime(  684): 
01-14 15:03:03.150 D/AndroidRuntime(  684): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<
01-14 15:03:03.150 I/AndroidRuntime(  684): Heap size: -Xmx32m
01-14 15:03:03.150 D/AndroidRuntime(  684): CheckJNI is OFF
01-14 15:03:03.150 D/dalvikvm(  684): creating instr width table
01-14 15:03:03.170 I/dalvikvm(  171): Jit: resizing JitTable from 4096 to 8192
01-14 15:03:03.241 D/dalvikvm(  316): GC_CONCURRENT freed 536K, 53% free 2842K/6023K, external 0K/512K, paused 2ms+14ms
01-14 15:03:03.411 I/ActivityManager(  171): No longer want com.android.protips (pid 537): hidden #16
01-14 15:03:03.551 D/AndroidRuntime(  684): Calling main entry com.android.commands.am.Am
01-14 15:03:03.581 I/ActivityManager(  171): Starting: Intent { act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10000000 cmp=uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity/.MainActivity } from pid 684
01-14 15:03:03.611 D/AndroidRuntime(  684): Shutting down VM
01-14 15:03:03.611 I/ActivityManager(  171): Start proc uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity for activity uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity/.MainActivity: pid=694 uid=10063 gids={}
01-14 15:03:03.621 D/dalvikvm(  684): GC_CONCURRENT freed 104K, 69% free 324K/1024K, external 0K/0K, paused 0ms+0ms
01-14 15:03:03.621 I/AndroidRuntime(  684): NOTE: attach of thread 'Binder Thread #3' failed
01-14 15:03:03.621 D/jdwp    (  684): Got wake-up signal, bailing out of select
01-14 15:03:03.621 D/dalvikvm(  684): Debugger has detached; object registry had 1 entries
01-14 15:03:03.791 D/szipinf (  661): Initializing inflate state
01-14 15:03:03.831 D/szipinf (  661): Initializing inflate state
01-14 15:03:03.841 I/ThemeManager(  661): VerifyInstalledThemesThread took 1228 ms.
01-14 15:03:04.051 D/dalvikvm(  694): GC_EXTERNAL_ALLOC freed 46K, 54% free 2524K/5379K, external 0K/0K, paused 62ms
01-14 15:03:04.111 I/ActivityManager(  171): Displayed uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity/.MainActivity: +507ms (total +22m45s929ms)
01-14 15:03:04.982 I/System.out(  694): Values: 9.0
01-14 15:03:05.983 I/System.out(  694): Values: 9.0
01-14 15:03:06.984 I/System.out(  694): Values: 9.0
01-14 15:03:07.865 D/dalvikvm(  171): Debugger has detached; object registry had 1 entries
01-14 15:03:07.865 D/dalvikvm(  241): Debugger has detached; object registry had 1 entries
01-14 15:03:07.865 D/dalvikvm(  257): Debugger has detached; object registry had 1 entries
01-14 15:03:07.865 D/dalvikvm(  259): Debugger has detached; object registry had 1 entries
01-14 15:03:07.865 D/dalvikvm(  273): Debugger has detached; object registry had 1 entries
01-14 15:03:07.865 D/dalvikvm(  277): Debugger has detached; object registry had 1 entries
01-14 15:03:07.865 D/dalvikvm(  316): Debugger has detached; object registry had 1 entries
01-14 15:03:07.875 D/dalvikvm(  694): Debugger has detached; object registry had 1 entries
01-14 15:03:07.885 W/Vold    (  112): Ignoring unknown switch 'usb_connected'
01-14 15:03:07.885 D/Vold    (  112): USB disconnected
01-14 15:03:07.885 D/Vold    (  112): Share method ums now unavailable
01-14 15:03:07.895 I/StorageNotification(  241): UMS connection changed to false (media state mounted)
01-14 15:03:07.975 I/System.out(  694): Values: 9.0
01-14 15:03:07.975 D/dalvikvm(  382): Debugger has detached; object registry had 1 entries
01-14 15:03:07.985 D/dalvikvm(  401): Debugger has detached; object registry had 1 entries
01-14 15:03:07.985 D/dalvikvm(  505): Debugger has detached; object registry had 1 entries
01-14 15:03:07.995 D/dalvikvm(  514): Debugger has detached; object registry had 1 entries
01-14 15:03:08.005 D/dalvikvm(  528): Debugger has detached; object registry had 1 entries
01-14 15:03:08.005 D/dalvikvm(  547): Debugger has detached; object registry had 1 entries
01-14 15:03:08.015 D/dalvikvm(  555): Debugger has detached; object registry had 1 entries
01-14 15:03:08.025 D/dalvikvm(  575): Debugger has detached; object registry had 1 entries
01-14 15:03:08.025 D/dalvikvm(  591): Debugger has detached; object registry had 1 entries
01-14 15:03:08.025 D/dalvikvm(  617): Debugger has detached; object registry had 1 entries
01-14 15:03:08.025 D/dalvikvm(  643): Debugger has detached; object registry had 1 entries
01-14 15:03:08.025 D/dalvikvm(  653): Debugger has detached; object registry had 1 entries
01-14 15:03:08.025 D/dalvikvm(  661): Debugger has detached; object registry had 1 entries
01-14 15:03:08.025 D/dalvikvm(  671): Debugger has detached; object registry had 1 entries
01-14 15:03:08.025 D/dalvikvm(  565): Debugger has detached; object registry had 1 entries
01-14 15:03:08.075 D/SettingsAppWidgetProvider(  617): Widget is from a previous version... Let's update
01-14 15:03:08.075 D/SettingsAppWidgetProvider(  617): No instances yet... Wait for at least one instance to exist before adding global settings
01-14 15:03:08.135 D/dalvikvm(  273): GC_CONCURRENT freed 453K, 53% free 2862K/6023K, external 0K/0K, paused 2ms+7ms
01-14 15:03:08.946 D/Tethering(  171): InitialState.processMessage what=4
01-14 15:03:08.956 D/Tethering(  171): sendTetherStateChangedBroadcast 0, 0, 0
01-14 15:03:08.976 I/System.out(  694): Values: 9.0
01-14 15:03:09.977 I/System.out(  694): Values: 9.0
01-14 15:03:10.978 I/System.out(  694): Values: 9.0
01-14 15:03:11.979 I/System.out(  694): Values: 9.0
01-14 15:03:12.980 I/System.out(  694): Values: 9.0
01-14 15:03:13.981 I/System.out(  694): Values: 9.0
01-14 15:03:14.031 D/dalvikvm(  277): GC_EXPLICIT freed 252K, 55% free 3003K/6599K, external 3394K/4213K, paused 65ms
01-14 15:03:14.982 I/System.out(  694): Values: 9.0
01-14 15:03:15.983 I/System.out(  694): Values: 9.0
