--------- beginning of /dev/log/main
01-18 11:57:58.437 I/power   (  163): *** set_screen_state 0
01-18 11:57:58.667 D/SurfaceFlinger(  163): About to give-up screen, flinger = 0x94808
01-18 11:57:58.817 D/AK8973  (  120): Compass CLOSE 
01-18 11:57:59.958 I/power   (  163): *** set_screen_state 1
01-18 11:57:59.958 D/SurfaceFlinger(  163): Screen about to return, flinger = 0x94808
01-18 11:57:59.978 D/AK8973  (  120): Compass Start
01-18 11:58:03.992 D/AndroidRuntime(  635): 
01-18 11:58:03.992 D/AndroidRuntime(  635): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<
01-18 11:58:03.992 I/AndroidRuntime(  635): Heap size: -Xmx32m
01-18 11:58:03.992 D/AndroidRuntime(  635): CheckJNI is OFF
01-18 11:58:03.992 D/dalvikvm(  635): creating instr width table
01-18 11:58:04.212 D/AndroidRuntime(  635): Calling main entry com.android.commands.pm.Pm
--------- beginning of /dev/log/system
01-18 11:58:04.222 I/ActivityManager(  163): Start proc com.android.defcontainer for service com.android.defcontainer/.DefaultContainerService: pid=643 uid=10030 gids={1015, 2001}
01-18 11:58:04.353 D/dalvikvm(  643): GC_EXPLICIT freed 298K, 55% free 2534K/5511K, external 0K/0K, paused 34ms
01-18 11:58:05.073 W/ActivityManager(  163): No content provider found for: 
01-18 11:58:05.213 W/ActivityManager(  163): No content provider found for: 
01-18 11:58:05.233 I/ActivityManager(  163): No longer want com.android.email (pid 451): hidden #16
01-18 11:58:05.263 D/PackageParser(  163): Scanning package: /data/app/vmdl1380899083.tmp
01-18 11:58:05.434 D/dalvikvm(  163): GC_CONCURRENT freed 1178K, 51% free 4803K/9607K, external 3032K/3183K, paused 3ms+6ms
01-18 11:58:05.514 I/PackageManager(  163): Removing non-system package:uk.ac.st_andrews.cs.host.mk74.energymeasurement.light
01-18 11:58:05.514 I/ActivityManager(  163): Force stopping package uk.ac.st_andrews.cs.host.mk74.energymeasurement.light uid=10064
01-18 11:58:05.624 D/PackageManager(  163): Scanning package uk.ac.st_andrews.cs.host.mk74.energymeasurement.light
01-18 11:58:05.624 I/PackageManager(  163): Package uk.ac.st_andrews.cs.host.mk74.energymeasurement.light codePath changed from /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-2.apk to /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-1.apk; Retaining data and using new
01-18 11:58:05.624 I/PackageManager(  163): Unpacking native libraries for /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-1.apk
01-18 11:58:05.634 D/installd(  118): DexInv: --- BEGIN '/data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-1.apk' ---
01-18 11:58:05.914 D/dalvikvm(  652): creating instr width table
01-18 11:58:06.304 D/dalvikvm(  652): DexOpt: load 47ms, verify+opt 265ms
01-18 11:58:06.415 D/installd(  118): DexInv: --- END '/data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-1.apk' (success) ---
01-18 11:58:06.425 I/ActivityManager(  163): Force stopping package uk.ac.st_andrews.cs.host.mk74.energymeasurement.light uid=10064
01-18 11:58:06.425 W/PackageManager(  163): Code path for pkg : uk.ac.st_andrews.cs.host.mk74.energymeasurement.light changing from /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-2.apk to /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-1.apk
01-18 11:58:06.425 W/PackageManager(  163): Resource path for pkg : uk.ac.st_andrews.cs.host.mk74.energymeasurement.light changing from /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-2.apk to /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-1.apk
01-18 11:58:06.435 D/PackageManager(  163):   Activities: uk.ac.st_andrews.cs.host.mk74.energymeasurement.light.MainActivity
01-18 11:58:06.595 I/installd(  118): move /data/dalvik-cache/data@app@uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-1.apk@classes.dex -> /data/dalvik-cache/data@app@uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-1.apk@classes.dex
01-18 11:58:06.595 D/PackageManager(  163): New package installed in /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-1.apk
01-18 11:58:06.745 I/ActivityManager(  163): Force stopping package uk.ac.st_andrews.cs.host.mk74.energymeasurement.light uid=10064
01-18 11:58:06.825 D/dalvikvm(  280): GC_EXPLICIT freed 157K, 54% free 3042K/6599K, external 3447K/4213K, paused 78ms
01-18 11:58:06.885 D/HomeLoaders(  280): application intent received: android.intent.action.PACKAGE_REMOVED, replacing=true
01-18 11:58:06.885 D/HomeLoaders(  280):   --> package:uk.ac.st_andrews.cs.host.mk74.energymeasurement.light
01-18 11:58:06.885 D/szipinf (  163): Initializing inflate state
01-18 11:58:06.905 D/szipinf (  163): Initializing inflate state
01-18 11:58:06.925 D/dalvikvm(  486): GC_EXPLICIT freed 149K, 59% free 2945K/7047K, external 0K/0K, paused 85ms
01-18 11:58:06.935 D/HomeLoaders(  280): application intent received: android.intent.action.PACKAGE_ADDED, replacing=true
01-18 11:58:06.935 D/HomeLoaders(  280):   --> package:uk.ac.st_andrews.cs.host.mk74.energymeasurement.light
01-18 11:58:06.935 D/HomeLoaders(  280):   --> update package uk.ac.st_andrews.cs.host.mk74.energymeasurement.light
01-18 11:58:06.955 I/ActivityManager(  163): Start proc com.noshufou.android.su for broadcast com.noshufou.android.su/.UninstallReceiver: pid=653 uid=10052 gids={1015, 3003}
01-18 11:58:07.045 D/dalvikvm(  115): GC_EXPLICIT freed 11K, 54% free 2499K/5379K, external 0K/0K, paused 90ms
01-18 11:58:07.115 D/dalvikvm(  115): GC_EXPLICIT freed <1K, 54% free 2499K/5379K, external 0K/0K, paused 63ms
01-18 11:58:07.155 D/dalvikvm(  163): GC_EXPLICIT freed 494K, 51% free 4747K/9607K, external 35K/547K, paused 160ms
01-18 11:58:07.155 D/szipinf (  163): Initializing inflate state
01-18 11:58:07.215 D/dalvikvm(  115): GC_EXPLICIT freed <1K, 54% free 2499K/5379K, external 0K/0K, paused 98ms
01-18 11:58:07.225 W/RecognitionManagerService(  163): no available voice recognition services found
01-18 11:58:07.275 D/szipinf (  163): Initializing inflate state
01-18 11:58:07.305 D/szipinf (  163): Initializing inflate state
01-18 11:58:07.325 D/szipinf (  653): Initializing inflate state
01-18 11:58:07.366 D/szipinf (  163): Initializing inflate state
01-18 11:58:07.396 D/szipinf (  163): Initializing inflate state
01-18 11:58:07.446 I/ActivityManager(  163): Start proc com.tmobile.thememanager for broadcast com.tmobile.thememanager/.receiver.ThemePackageReceiver: pid=663 uid=1300 gids={-1}
01-18 11:58:07.446 I/ActivityManager(  163): No longer want com.android.mms (pid 462): hidden #16
01-18 11:58:07.476 D/dalvikvm(  663): Debugger has detached; object registry had 1 entries
01-18 11:58:07.506 I/installd(  118): unlink /data/dalvik-cache/data@app@uk.ac.st_andrews.cs.host.mk74.energymeasurement.light-2.apk@classes.dex
01-18 11:58:07.526 I/ActivityThread(  663): Pub com.tmobile.thememanager.themes: com.tmobile.thememanager.provider.ThemesProvider
01-18 11:58:07.536 I/ActivityThread(  663): Pub com.tmobile.thememanager.packageresources: com.tmobile.thememanager.provider.PackageResourcesProvider
01-18 11:58:07.546 D/VoiceDialerReceiver(  496): onReceive Intent { act=android.intent.action.PACKAGE_REMOVED dat=package:uk.ac.st_andrews.cs.host.mk74.energymeasurement.light flg=0x10000000 cmp=com.android.voicedialer/.VoiceDialerReceiver (has extras) }
01-18 11:58:07.546 V/RecognizerEngine(  496): deleteCachedGrammarFiles /data/data/com.android.voicedialer/files/openentries.txt
01-18 11:58:07.556 I/ActivityManager(  163): No longer want com.koushikdutta.rommanager (pid 486): hidden #16
01-18 11:58:07.606 I/ActivityManager(  163): Start proc com.svox.pico for broadcast com.svox.pico/.VoiceDataInstallerReceiver: pid=671 uid=10047 gids={}
01-18 11:58:07.726 I/ActivityThread(  671): Pub com.svox.pico.providers.SettingsProvider: com.svox.pico.providers.SettingsProvider
01-18 11:58:07.746 D/InstallReceiver(  653): uk.ac.st_andrews.cs.host.mk74.energymeasurement.light
01-18 11:58:07.766 D/GTalkService(  319): [RawStanzaProvidersMgr] ##### searchProvidersFromIntent
01-18 11:58:07.776 D/GTalkService(  319): [RawStanzaProvidersMgr] no intent receivers found
01-18 11:58:07.806 D/AndroidRuntime(  635): Shutting down VM
01-18 11:58:07.806 D/VoiceDialerReceiver(  496): onReceive Intent { act=android.intent.action.PACKAGE_ADDED dat=package:uk.ac.st_andrews.cs.host.mk74.energymeasurement.light flg=0x10000000 cmp=com.android.voicedialer/.VoiceDialerReceiver (has extras) }
01-18 11:58:07.806 D/dalvikvm(  635): GC_CONCURRENT freed 102K, 71% free 299K/1024K, external 0K/0K, paused 0ms+0ms
01-18 11:58:07.836 D/jdwp    (  635): Got wake-up signal, bailing out of select
01-18 11:58:07.836 D/dalvikvm(  635): Debugger has detached; object registry had 1 entries
