--------- beginning of /dev/log/main
01-18 14:52:21.313 I/PackageManager(  163): Package uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity codePath changed from /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-1.apk to /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-2.apk; Retaining data and using new
01-18 14:52:21.313 I/PackageManager(  163): Unpacking native libraries for /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-2.apk
01-18 14:52:21.323 D/installd(  118): DexInv: --- BEGIN '/data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-2.apk' ---
01-18 14:52:21.603 D/dalvikvm(  671): creating instr width table
01-18 14:52:22.013 D/dalvikvm(  671): DexOpt: load 52ms, verify+opt 270ms
01-18 14:52:22.133 D/installd(  118): DexInv: --- END '/data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-2.apk' (success) ---
01-18 14:52:22.133 I/ActivityManager(  163): Force stopping package uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity uid=10063
01-18 14:52:22.133 W/PackageManager(  163): Code path for pkg : uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity changing from /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-1.apk to /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-2.apk
01-18 14:52:22.133 W/PackageManager(  163): Resource path for pkg : uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity changing from /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-1.apk to /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-2.apk
01-18 14:52:22.143 D/PackageManager(  163):   Activities: uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity.MainActivity
01-18 14:52:22.304 I/installd(  118): move /data/dalvik-cache/data@app@uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-2.apk@classes.dex -> /data/dalvik-cache/data@app@uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-2.apk@classes.dex
01-18 14:52:22.304 D/PackageManager(  163): New package installed in /data/app/uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-2.apk
01-18 14:52:22.394 I/ActivityManager(  163): Force stopping package uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity uid=10063
01-18 14:52:22.484 D/dalvikvm(  277): GC_EXPLICIT freed 525K, 52% free 3043K/6215K, external 3447K/3743K, paused 70ms
01-18 14:52:22.514 D/szipinf (  163): Initializing inflate state
01-18 14:52:22.514 D/HomeLoaders(  277): application intent received: android.intent.action.PACKAGE_REMOVED, replacing=true
01-18 14:52:22.514 D/HomeLoaders(  277):   --> package:uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity
01-18 14:52:22.544 D/szipinf (  163): Initializing inflate state
01-18 14:52:22.574 D/dalvikvm(  487): GC_EXPLICIT freed 149K, 59% free 2945K/7047K, external 0K/0K, paused 84ms
01-18 14:52:22.584 D/HomeLoaders(  277): application intent received: android.intent.action.PACKAGE_ADDED, replacing=true
01-18 14:52:22.584 D/HomeLoaders(  277):   --> package:uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity
01-18 14:52:22.584 D/HomeLoaders(  277):   --> update package uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity
01-18 14:52:22.604 I/ActivityManager(  163): Start proc com.noshufou.android.su for broadcast com.noshufou.android.su/.UninstallReceiver: pid=672 uid=10052 gids={1015, 3003}
01-18 14:52:22.614 D/szipinf (  163): Initializing inflate state
01-18 14:52:22.684 D/dalvikvm(  672): Debugger has detached; object registry had 1 entries
01-18 14:52:22.704 D/dalvikvm(  115): GC_EXPLICIT freed 11K, 54% free 2499K/5379K, external 0K/0K, paused 106ms
01-18 14:52:22.764 D/dalvikvm(  115): GC_EXPLICIT freed <1K, 54% free 2499K/5379K, external 0K/0K, paused 61ms
01-18 14:52:22.814 D/dalvikvm(  163): GC_EXPLICIT freed 710K, 50% free 4819K/9543K, external 3503K/3689K, paused 163ms
01-18 14:52:22.844 W/RecognitionManagerService(  163): no available voice recognition services found
01-18 14:52:22.864 D/dalvikvm(  115): GC_EXPLICIT freed <1K, 54% free 2499K/5379K, external 0K/0K, paused 100ms
01-18 14:52:22.894 D/szipinf (  163): Initializing inflate state
01-18 14:52:22.934 D/szipinf (  163): Initializing inflate state
01-18 14:52:22.984 D/szipinf (  672): Initializing inflate state
01-18 14:52:23.004 D/szipinf (  163): Initializing inflate state
01-18 14:52:23.034 I/installd(  118): unlink /data/dalvik-cache/data@app@uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity-1.apk@classes.dex
01-18 14:52:23.044 D/szipinf (  163): Initializing inflate state
01-18 14:52:23.074 I/ActivityManager(  163): Start proc com.tmobile.thememanager for broadcast com.tmobile.thememanager/.receiver.ThemePackageReceiver: pid=681 uid=1300 gids={-1}
01-18 14:52:23.074 I/ActivityManager(  163): No longer want com.android.mms (pid 463): hidden #16
01-18 14:52:23.114 D/AndroidRuntime(  654): Shutting down VM
01-18 14:52:23.124 D/dalvikvm(  654): GC_CONCURRENT freed 102K, 71% free 299K/1024K, external 0K/0K, paused 1ms+0ms
01-18 14:52:23.144 D/jdwp    (  654): Got wake-up signal, bailing out of select
01-18 14:52:23.144 D/dalvikvm(  654): Debugger has detached; object registry had 1 entries
01-18 14:52:23.144 I/AndroidRuntime(  654): NOTE: attach of thread 'Binder Thread #3' failed
01-18 14:52:23.194 I/ActivityThread(  681): Pub com.tmobile.thememanager.themes: com.tmobile.thememanager.provider.ThemesProvider
01-18 14:52:23.214 I/ActivityThread(  681): Pub com.tmobile.thememanager.packageresources: com.tmobile.thememanager.provider.PackageResourcesProvider
01-18 14:52:23.224 D/VoiceDialerReceiver(  498): onReceive Intent { act=android.intent.action.PACKAGE_REMOVED dat=package:uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity flg=0x10000000 cmp=com.android.voicedialer/.VoiceDialerReceiver (has extras) }
01-18 14:52:23.224 V/RecognizerEngine(  498): deleteCachedGrammarFiles /data/data/com.android.voicedialer/files/openentries.txt
01-18 14:52:23.234 I/ActivityManager(  163): No longer want com.koushikdutta.rommanager (pid 487): hidden #16
01-18 14:52:23.285 I/ActivityManager(  163): Start proc com.svox.pico for broadcast com.svox.pico/.VoiceDataInstallerReceiver: pid=695 uid=10047 gids={}
01-18 14:52:23.455 I/ActivityThread(  695): Pub com.svox.pico.providers.SettingsProvider: com.svox.pico.providers.SettingsProvider
01-18 14:52:23.485 D/GTalkService(  318): [RawStanzaProvidersMgr] ##### searchProvidersFromIntent
01-18 14:52:23.485 D/GTalkService(  318): [RawStanzaProvidersMgr] no intent receivers found
01-18 14:52:23.495 D/InstallReceiver(  672): uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity
01-18 14:52:23.555 D/dalvikvm(  318): GC_CONCURRENT freed 464K, 52% free 2912K/6023K, external 0K/512K, paused 2ms+27ms
01-18 14:52:23.595 D/AndroidRuntime(  694): 
01-18 14:52:23.595 D/AndroidRuntime(  694): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<
01-18 14:52:23.595 I/AndroidRuntime(  694): Heap size: -Xmx32m
01-18 14:52:23.595 D/AndroidRuntime(  694): CheckJNI is OFF
01-18 14:52:23.595 D/dalvikvm(  694): creating instr width table
01-18 14:52:23.655 D/GTalkService(  318): handlePackageInstalled: re-initialize providers
01-18 14:52:23.655 D/GTalkService(  318): [RawStanzaProvidersMgr] ##### searchProvidersFromIntent
01-18 14:52:23.665 D/GTalkService(  318): [RawStanzaProvidersMgr] no intent receivers found
01-18 14:52:23.725 D/VoiceDialerReceiver(  498): onReceive Intent { act=android.intent.action.PACKAGE_ADDED dat=package:uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity flg=0x10000000 cmp=com.android.voicedialer/.VoiceDialerReceiver (has extras) }
01-18 14:52:23.725 V/RecognizerEngine(  498): deleteCachedGrammarFiles /data/data/com.android.voicedialer/files/openentries.txt
01-18 14:52:23.915 D/dalvikvm(  506): GC_CONCURRENT freed 499K, 55% free 2623K/5767K, external 0K/0K, paused 2ms+13ms
01-18 14:52:23.965 D/dalvikvm(  318): GC_CONCURRENT freed 544K, 53% free 2897K/6087K, external 0K/512K, paused 2ms+22ms
01-18 14:52:24.155 D/AndroidRuntime(  694): Calling main entry com.android.commands.am.Am
01-18 14:52:24.155 I/ActivityManager(  163): No longer want com.android.protips (pid 528): hidden #16
01-18 14:52:24.185 I/ActivityManager(  163): Starting: Intent { act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10000000 cmp=uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity/.MainActivity } from pid 694
01-18 14:52:24.225 I/ActivityManager(  163): Start proc uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity for activity uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity/.MainActivity: pid=713 uid=10063 gids={}
01-18 14:52:24.235 D/AndroidRuntime(  694): Shutting down VM
01-18 14:52:24.255 I/AndroidRuntime(  694): NOTE: attach of thread 'Binder Thread #3' failed
01-18 14:52:24.255 D/dalvikvm(  694): GC_CONCURRENT freed 104K, 69% free 324K/1024K, external 0K/0K, paused 0ms+0ms
01-18 14:52:24.255 D/jdwp    (  694): Got wake-up signal, bailing out of select
01-18 14:52:24.255 D/dalvikvm(  694): Debugger has detached; object registry had 1 entries
01-18 14:52:24.306 D/dalvikvm(  713): Debugger has detached; object registry had 1 entries
01-18 14:52:24.456 D/szipinf (  681): Initializing inflate state
01-18 14:52:24.486 D/szipinf (  681): Initializing inflate state
01-18 14:52:24.496 I/ThemeManager(  681): VerifyInstalledThemesThread took 874 ms.
01-18 14:52:24.686 D/dalvikvm(  713): GC_EXTERNAL_ALLOC freed 45K, 54% free 2523K/5379K, external 0K/0K, paused 55ms
01-18 14:52:24.746 I/ActivityManager(  163): Displayed uk.ac.st_andrews.cs.host.mk74.energymeasurement.proximity/.MainActivity: +523ms (total +22m57s119ms)
01-18 14:52:25.627 I/System.out(  713): Values: 9.0
01-18 14:52:26.628 I/System.out(  713): Values: 9.0
01-18 14:52:27.629 I/System.out(  713): Values: 9.0
01-18 14:52:28.630 I/System.out(  713): Values: 9.0
01-18 14:52:29.130 D/dalvikvm(  516): Debugger has detached; object registry had 1 entries
01-18 14:52:29.130 D/dalvikvm(  233): Debugger has detached; object registry had 1 entries
01-18 14:52:29.130 D/dalvikvm(  163): Debugger has detached; object registry had 1 entries
01-18 14:52:29.130 D/dalvikvm(  318): Debugger has detached; object registry had 1 entries
01-18 14:52:29.130 D/dalvikvm(  251): Debugger has detached; object registry had 1 entries
01-18 14:52:29.130 D/dalvikvm(  249): Debugger has detached; object registry had 1 entries
01-18 14:52:29.130 D/dalvikvm(  268): Debugger has detached; object registry had 1 entries
01-18 14:52:29.130 D/dalvikvm(  713): Debugger has detached; object registry had 1 entries
01-18 14:52:29.140 W/Vold    (  111): Ignoring unknown switch 'usb_connected'
01-18 14:52:29.140 D/Vold    (  111): USB disconnected
01-18 14:52:29.140 D/Vold    (  111): Share method ums now unavailable
01-18 14:52:29.150 I/StorageNotification(  233): UMS connection changed to false (media state mounted)
01-18 14:52:29.240 D/dalvikvm(  547): Debugger has detached; object registry had 1 entries
01-18 14:52:29.250 D/dalvikvm(  371): Debugger has detached; object registry had 1 entries
01-18 14:52:29.280 D/dalvikvm(  613): Debugger has detached; object registry had 1 entries
01-18 14:52:29.280 D/dalvikvm(  277): Debugger has detached; object registry had 1 entries
01-18 14:52:29.290 D/SettingsAppWidgetProvider(  613): Widget is from a previous version... Let's update
01-18 14:52:29.290 D/SettingsAppWidgetProvider(  613): No instances yet... Wait for at least one instance to exist before adding global settings
01-18 14:52:29.290 D/dalvikvm(  506): Debugger has detached; object registry had 1 entries
01-18 14:52:29.310 D/dalvikvm(  582): Debugger has detached; object registry had 1 entries
01-18 14:52:29.320 D/dalvikvm(  557): Debugger has detached; object registry had 1 entries
01-18 14:52:29.320 D/dalvikvm(  498): Debugger has detached; object registry had 1 entries
01-18 14:52:29.320 D/dalvikvm(  392): Debugger has detached; object registry had 1 entries
01-18 14:52:29.320 D/dalvikvm(  539): Debugger has detached; object registry had 1 entries
01-18 14:52:29.320 D/dalvikvm(  662): Debugger has detached; object registry had 1 entries
01-18 14:52:29.320 D/dalvikvm(  672): Debugger has detached; object registry had 1 entries
01-18 14:52:29.320 D/dalvikvm(  681): Debugger has detached; object registry had 1 entries
01-18 14:52:29.330 D/dalvikvm(  695): Debugger has detached; object registry had 1 entries
01-18 14:52:29.330 D/dalvikvm(  567): Debugger has detached; object registry had 1 entries
01-18 14:52:29.631 I/System.out(  713): Values: 9.0
01-18 14:52:30.201 D/Tethering(  163): InitialState.processMessage what=4
01-18 14:52:30.211 D/Tethering(  163): sendTetherStateChangedBroadcast 0, 0, 0
01-18 14:52:30.632 I/System.out(  713): Values: 9.0
01-18 14:52:31.623 I/System.out(  713): Values: 9.0
01-18 14:52:32.634 I/System.out(  713): Values: 9.0
01-18 14:52:33.635 I/System.out(  713): Values: 0.0
01-18 14:52:34.636 I/System.out(  713): Values: 0.0
01-18 14:52:35.286 D/dalvikvm(  277): GC_EXPLICIT freed 230K, 52% free 3044K/6215K, external 3394K/3743K, paused 69ms
01-18 14:52:35.627 I/System.out(  713): Values: 0.0
01-18 14:52:36.638 I/System.out(  713): Values: 0.0
01-18 14:52:37.629 I/System.out(  713): Values: 0.0
01-18 14:52:38.630 I/System.out(  713): Values: 0.0
01-18 14:52:39.630 I/System.out(  713): Values: 0.0
01-18 14:52:40.291 D/dalvikvm(  392): GC_EXPLICIT freed 256K, 56% free 2519K/5703K, external 0K/0K, paused 69ms
01-18 14:52:40.631 I/System.out(  713): Values: 0.0
01-18 14:52:41.622 I/System.out(  713): Values: 0.0
01-18 14:52:42.623 I/System.out(  713): Values: 0.0
01-18 14:52:43.634 I/System.out(  713): Values: 0.0
01-18 14:52:44.635 I/System.out(  713): Values: 0.0
01-18 14:52:45.296 D/dalvikvm(  498): GC_EXPLICIT freed 341K, 55% free 2513K/5511K, external 0K/0K, paused 62ms
01-18 14:52:45.636 I/System.out(  713): Values: 0.0
01-18 14:52:46.637 I/System.out(  713): Values: 0.0
01-18 14:52:47.638 I/System.out(  713): Values: 0.0
01-18 14:52:48.639 I/System.out(  713): Values: 0.0
01-18 14:52:49.640 I/System.out(  713): Values: 0.0
01-18 14:52:50.321 D/dalvikvm(  506): GC_EXPLICIT freed 206K, 56% free 2571K/5767K, external 0K/0K, paused 82ms
01-18 14:52:50.641 I/System.out(  713): Values: 0.0
01-18 14:52:51.642 I/System.out(  713): Values: 0.0
01-18 14:52:52.633 I/System.out(  713): Values: 0.0
01-18 14:52:53.634 I/System.out(  713): Values: 0.0
01-18 14:52:54.635 I/System.out(  713): Values: 0.0
01-18 14:52:55.636 I/System.out(  713): Values: 0.0
01-18 14:52:56.637 I/System.out(  713): Values: 0.0
01-18 14:52:57.408 D/dalvikvm(  582): GC_EXPLICIT freed 224K, 53% free 2761K/5767K, external 0K/0K, paused 66ms
01-18 14:52:57.638 I/System.out(  713): Values: 0.0
01-18 14:52:58.639 I/System.out(  713): Values: 0.0
01-18 14:52:59.640 I/System.out(  713): Values: 0.0
01-18 14:53:00.641 I/System.out(  713): Values: 0.0
01-18 14:53:01.632 I/System.out(  713): Values: 0.0
01-18 14:53:02.633 I/System.out(  713): Values: 0.0
01-18 14:53:03.634 I/System.out(  713): Values: 0.0
01-18 14:53:04.645 I/System.out(  713): Values: 0.0
01-18 14:53:05.646 I/System.out(  713): Values: 0.0
01-18 14:53:06.647 I/System.out(  713): Values: 0.0
01-18 14:53:07.648 I/System.out(  713): Values: 0.0
01-18 14:53:08.649 I/System.out(  713): Values: 0.0
01-18 14:53:09.650 I/System.out(  713): Values: 0.0
01-18 14:53:10.651 I/System.out(  713): Values: 0.0
01-18 14:53:11.642 I/System.out(  713): Values: 0.0
01-18 14:53:12.643 I/System.out(  713): Values: 0.0
01-18 14:53:13.654 I/System.out(  713): Values: 0.0
01-18 14:53:14.645 I/System.out(  713): Values: 0.0
01-18 14:53:15.646 I/System.out(  713): Values: 0.0
01-18 14:53:16.647 I/System.out(  713): Values: 0.0
01-18 14:53:17.648 I/System.out(  713): Values: 0.0
01-18 14:53:18.649 I/System.out(  713): Values: 0.0
01-18 14:53:19.650 I/System.out(  713): Values: 0.0
01-18 14:53:20.650 I/System.out(  713): Values: 0.0
01-18 14:53:21.651 I/System.out(  713): Values: 0.0
01-18 14:53:22.642 I/System.out(  713): Values: 0.0
01-18 14:53:23.653 I/System.out(  713): Values: 0.0
01-18 14:53:24.644 I/System.out(  713): Values: 0.0
01-18 14:53:25.645 I/System.out(  713): Values: 0.0
01-18 14:53:26.646 I/System.out(  713): Values: 0.0
01-18 14:53:27.647 I/System.out(  713): Values: 0.0
01-18 14:53:28.648 I/System.out(  713): Values: 0.0
01-18 14:53:29.649 I/System.out(  713): Values: 0.0
01-18 14:53:30.650 I/System.out(  713): Values: 0.0
01-18 14:53:31.641 I/System.out(  713): Values: 0.0
01-18 14:53:32.642 I/System.out(  713): Values: 0.0
01-18 14:53:33.643 I/System.out(  713): Values: 0.0
01-18 14:53:34.644 I/System.out(  713): Values: 0.0
01-18 14:53:35.645 I/System.out(  713): Values: 0.0
01-18 14:53:36.646 I/System.out(  713): Values: 0.0
01-18 14:53:37.647 I/System.out(  713): Values: 0.0
01-18 14:53:38.648 I/System.out(  713): Values: 0.0
01-18 14:53:39.649 I/System.out(  713): Values: 0.0
01-18 14:53:40.650 I/System.out(  713): Values: 0.0
01-18 14:53:41.651 I/System.out(  713): Values: 0.0
01-18 14:53:42.652 I/System.out(  713): Values: 0.0
01-18 14:53:43.653 I/System.out(  713): Values: 0.0
01-18 14:53:44.654 I/System.out(  713): Values: 0.0
01-18 14:53:45.655 I/System.out(  713): Values: 0.0
01-18 14:53:46.656 I/System.out(  713): Values: 0.0
01-18 14:53:47.657 I/System.out(  713): Values: 0.0
01-18 14:53:48.658 I/System.out(  713): Values: 0.0
01-18 14:53:49.659 I/System.out(  713): Values: 0.0
01-18 14:53:50.660 I/System.out(  713): Values: 0.0
01-18 14:53:51.661 I/System.out(  713): Values: 0.0
01-18 14:53:52.652 I/System.out(  713): Values: 0.0
01-18 14:53:53.653 I/System.out(  713): Values: 0.0
01-18 14:53:54.654 I/System.out(  713): Values: 0.0
01-18 14:53:55.655 I/System.out(  713): Values: 0.0
01-18 14:53:56.666 I/System.out(  713): Values: 0.0
01-18 14:53:57.657 I/System.out(  713): Values: 0.0
01-18 14:53:58.658 I/System.out(  713): Values: 0.0
01-18 14:53:59.659 I/System.out(  713): Values: 0.0
01-18 14:54:00.660 I/System.out(  713): Values: 0.0
01-18 14:54:01.661 I/System.out(  713): Values: 0.0
01-18 14:54:02.661 I/System.out(  713): Values: 0.0
01-18 14:54:03.662 I/System.out(  713): Values: 0.0
01-18 14:54:04.663 I/System.out(  713): Values: 0.0
01-18 14:54:05.664 I/System.out(  713): Values: 0.0
01-18 14:54:06.665 I/System.out(  713): Values: 0.0
01-18 14:54:07.666 I/System.out(  713): Values: 0.0
01-18 14:54:08.667 I/System.out(  713): Values: 0.0
01-18 14:54:09.668 I/System.out(  713): Values: 0.0
01-18 14:54:10.669 I/System.out(  713): Values: 0.0
01-18 14:54:11.670 I/System.out(  713): Values: 0.0
01-18 14:54:12.671 I/System.out(  713): Values: 0.0
01-18 14:54:13.672 I/System.out(  713): Values: 0.0
01-18 14:54:14.663 I/System.out(  713): Values: 0.0
01-18 14:54:15.664 I/System.out(  713): Values: 0.0
01-18 14:54:16.665 I/System.out(  713): Values: 0.0
01-18 14:54:17.666 I/System.out(  713): Values: 0.0
01-18 14:54:18.677 I/System.out(  713): Values: 0.0
01-18 14:54:19.668 I/System.out(  713): Values: 0.0
01-18 14:54:20.669 I/System.out(  713): Values: 0.0
01-18 14:54:21.670 I/System.out(  713): Values: 0.0
01-18 14:54:22.671 I/System.out(  713): Values: 0.0
01-18 14:54:23.672 I/System.out(  713): Values: 0.0
01-18 14:54:24.673 I/System.out(  713): Values: 0.0
01-18 14:54:25.674 I/System.out(  713): Values: 0.0
01-18 14:54:26.675 I/System.out(  713): Values: 0.0
01-18 14:54:27.676 I/System.out(  713): Values: 0.0
01-18 14:54:28.677 I/System.out(  713): Values: 0.0
01-18 14:54:29.678 I/System.out(  713): Values: 0.0
01-18 14:54:30.679 I/System.out(  713): Values: 0.0
01-18 14:54:31.680 I/System.out(  713): Values: 0.0
01-18 14:54:32.681 I/System.out(  713): Values: 0.0
01-18 14:54:33.682 I/System.out(  713): Values: 0.0
01-18 14:54:34.683 I/System.out(  713): Values: 0.0
01-18 14:54:35.674 I/System.out(  713): Values: 0.0
01-18 14:54:36.675 I/System.out(  713): Values: 0.0
01-18 14:54:37.676 I/System.out(  713): Values: 0.0
01-18 14:54:38.677 I/System.out(  713): Values: 0.0
01-18 14:54:39.678 I/System.out(  713): Values: 0.0
01-18 14:54:40.679 I/System.out(  713): Values: 0.0
01-18 14:54:41.680 I/System.out(  713): Values: 0.0
01-18 14:54:42.681 I/System.out(  713): Values: 0.0
01-18 14:54:43.682 I/System.out(  713): Values: 0.0
01-18 14:54:44.672 I/System.out(  713): Values: 0.0
01-18 14:54:45.673 I/System.out(  713): Values: 0.0
01-18 14:54:46.674 I/System.out(  713): Values: 0.0
01-18 14:54:47.675 I/System.out(  713): Values: 0.0
01-18 14:54:48.676 I/System.out(  713): Values: 0.0
01-18 14:54:49.677 I/System.out(  713): Values: 0.0
01-18 14:54:50.678 I/System.out(  713): Values: 0.0
01-18 14:54:51.679 I/System.out(  713): Values: 0.0
01-18 14:54:52.680 I/System.out(  713): Values: 0.0
01-18 14:54:53.691 I/System.out(  713): Values: 0.0
01-18 14:54:54.682 I/System.out(  713): Values: 0.0
01-18 14:54:55.683 I/System.out(  713): Values: 0.0
01-18 14:54:56.684 I/System.out(  713): Values: 0.0
01-18 14:54:57.685 I/System.out(  713): Values: 0.0
01-18 14:54:58.686 I/System.out(  713): Values: 0.0
01-18 14:54:59.687 I/System.out(  713): Values: 0.0
01-18 14:55:00.688 I/System.out(  713): Values: 0.0
01-18 14:55:01.689 I/System.out(  713): Values: 0.0
01-18 14:55:02.690 I/System.out(  713): Values: 0.0
01-18 14:55:03.691 I/System.out(  713): Values: 0.0
01-18 14:55:04.682 I/System.out(  713): Values: 0.0
01-18 14:55:05.683 I/System.out(  713): Values: 0.0
01-18 14:55:06.684 I/System.out(  713): Values: 0.0
01-18 14:55:07.685 I/System.out(  713): Values: 0.0
01-18 14:55:08.686 I/System.out(  713): Values: 0.0
01-18 14:55:09.687 I/System.out(  713): Values: 0.0
01-18 14:55:10.688 I/System.out(  713): Values: 0.0
01-18 14:55:11.689 I/System.out(  713): Values: 0.0
01-18 14:55:12.690 I/System.out(  713): Values: 0.0
01-18 14:55:13.691 I/System.out(  713): Values: 0.0
01-18 14:55:14.682 I/System.out(  713): Values: 0.0
01-18 14:55:15.683 I/System.out(  713): Values: 0.0
01-18 14:55:16.684 I/System.out(  713): Values: 0.0
01-18 14:55:17.685 I/System.out(  713): Values: 0.0
01-18 14:55:18.686 I/System.out(  713): Values: 0.0
01-18 14:55:19.687 I/System.out(  713): Values: 0.0
01-18 14:55:20.688 I/System.out(  713): Values: 0.0
01-18 14:55:21.689 I/System.out(  713): Values: 0.0
01-18 14:55:22.690 I/System.out(  713): Values: 0.0
01-18 14:55:23.691 I/System.out(  713): Values: 0.0
01-18 14:55:24.682 I/System.out(  713): Values: 0.0
01-18 14:55:25.692 I/System.out(  713): Values: 0.0
01-18 14:55:26.683 I/System.out(  713): Values: 0.0
01-18 14:55:27.684 I/System.out(  713): Values: 0.0
01-18 14:55:28.685 I/System.out(  713): Values: 0.0
01-18 14:55:29.686 I/System.out(  713): Values: 0.0
01-18 14:55:30.687 I/System.out(  713): Values: 0.0
01-18 14:55:31.688 I/System.out(  713): Values: 0.0
01-18 14:55:32.689 I/System.out(  713): Values: 0.0
01-18 14:55:33.690 I/System.out(  713): Values: 0.0
01-18 14:55:34.681 I/System.out(  713): Values: 0.0
01-18 14:55:35.682 I/System.out(  713): Values: 0.0
01-18 14:55:36.693 I/System.out(  713): Values: 0.0
01-18 14:55:37.694 I/System.out(  713): Values: 0.0
01-18 14:55:38.695 I/System.out(  713): Values: 0.0
